1,1,41,12,2,1,492,1,5,4.62,102,4
1,1,41,12,2,1,492,1,6,6.16,114,-99
1,1,41,12,2,1,492,1,7,7.01,96,1
1,1,41,13,2,1,186,1,1,0.19,93,1
1,1,41,13,2,1,186,1,2,1.63,103,-99
1,1,41,13,2,1,186,1,3,2.29,90,3
1,1,41,13,2,1,186,1,4,3.73,-99,-99
1,1,41,13,2,1,186,1,5,4.62,98,1
1,1,41,13,2,1,186,1,6,6.16,94,-99
1,1,41,13,2,1,186,1,7,7.01,97,1
1,1,41,14,1,1,466,1,1,0.26,93,1
1,1,41,14,1,1,466,1,2,1.63,87,-99
1,1,41,14,1,1,466,1,3,2.29,98,1
1,1,41,14,1,1,466,1,4,3.93,96,-99
1,1,41,14,1,1,466,1,5,4.62,91,1
1,1,41,14,1,1,466,1,6,6.16,104,-99
1,1,41,14,1,1,466,1,7,7.01,108,1
1,1,41,15,2,0,-99,1,1,0.19,98,3
1,1,41,15,2,0,-99,1,2,1.6,94,-99
1,1,41,15,2,0,-99,1,3,2.29,84,1
1,1,41,15,2,0,-99,1,4,3.93,86,-99
1,1,41,15,2,0,-99,1,5,4.62,106,1
1,1,41,15,2,0,-99,1,6,6.16,90,-99
1,1,41,15,2,0,-99,1,7,7.01,88,3
1,1,41,16,2,1,494,1,1,0.19,101,1
1,1,41,16,2,1,494,1,2,1.63,96,-99
1,1,41,16,2,1,494,1,3,2.29,99,1
1,1,41,16,2,1,494,1,4,3.93,99,-99
1,1,41,16,2,1,494,1,5,4.62,91,1
1,1,41,16,2,1,494,1,6,6.16,104,-99
1,1,41,16,2,1,494,1,7,7.01,107,1
1,1,41,17,2,1,296,1,1,0.26,93,2
1,1,41,17,2,1,296,1,2,1.77,79,-99
1,1,41,17,2,1,296,1,3,2.29,82,2
1,1,41,17,2,1,296,1,4,3.73,-99,-99
1,1,41,17,2,1,296,1,5,4.62,81,2
1,1,41,17,2,1,296,1,6,6.16,81,-99
1,1,41,17,2,1,296,1,7,7.01,85,3
1,1,41,18,2,0,466,-99,1,0.26,97,3
1,1,41,18,2,0,466,-99,2,1.63,93,-99
1,1,41,18,2,0,466,-99,3,2.29,83,2
1,1,41,18,2,0,466,-99,4,3.93,92,-99
1,1,41,18,2,0,466,-99,5,4.62,107,3
1,1,41,18,2,0,466,-99,6,6.13,89,-99
1,1,41,18,2,0,466,-99,7,7.01,95,5
1,1,41,19,2,0,487,1,1,0.19,110,1
1,1,41,19,2,0,487,1,2,1.63,105,-99
1,1,41,19,2,0,487,1,3,2.32,-99,-99
1,1,41,19,2,0,487,1,4,3.93,103,-99
1,1,41,19,2,0,487,1,5,4.62,109,2
1,1,41,19,2,0,487,1,6,6.22,111,-99
1,1,41,19,2,0,487,1,7,7.01,108,1
1,1,41,20,3,1,590,1,1,0.19,111,5
1,1,41,20,3,1,590,1,2,1.63,89,-99
1,1,41,20,3,1,590,1,3,2.29,90,3
1,1,41,20,3,1,590,1,4,3.93,99,-99
1,1,41,20,3,1,590,1,5,4.62,104,3
1,1,41,20,3,1,590,1,6,6.16,121,-99
1,1,41,20,3,1,590,1,7,7.01,114,3
1,1,41,21,2,1,65,1,1,0.26,85,2
1,1,41,21,2,1,65,1,2,1.4,78,-99
1,1,41,21,2,1,65,1,3,2.29,83,2
1,1,41,21,2,1,65,1,4,3.83,78,-99
1,1,41,21,2,1,65,1,5,4.62,83,3
1,1,41,21,2,1,65,1,6,6.16,80,-99
1,1,41,21,2,1,65,1,7,7.34,75,1
1,1,41,22,2,0,452,1,1,0.26,96,3
1,1,41,22,2,0,452,1,2,1.41,-99,-99
1,1,41,22,2,0,452,1,3,2.29,83,4
1,1,41,22,2,0,452,1,4,3.73,-99,-99
1,1,41,22,2,0,452,1,5,4.75,102,2
1,1,41,22,2,0,452,1,6,6.16,99,-99
1,1,41,22,2,0,452,1,7,7.34,91,3
1,1,41,23,2,0,410,1,1,0.26,78,3
1,1,41,23,2,0,410,1,2,1.41,-99,-99
1,1,41,23,2,0,410,1,3,2.29,84,2
1,1,41,23,2,0,410,1,4,3.83,93,-99
1,1,41,23,2,0,410,1,5,4.75,81,3
1,1,41,23,2,0,410,1,6,6.16,95,-99
1,1,41,23,2,0,410,1,7,7.34,92,3
1,1,41,24,1,1,259,1,1,0.26,84,4
1,1,41,24,1,1,259,1,2,1.41,-99,-99
1,1,41,24,1,1,259,1,3,2.29,81,4
1,1,41,24,1,1,259,1,4,3.83,77,-99
1,1,41,24,1,1,259,1,5,4.62,90,2
1,1,41,24,1,1,259,1,6,6.16,88,-99
1,1,41,24,1,1,259,1,7,7.01,85,3
1,1,41,25,-99,0,410,1,1,0.19,91,4
1,1,41,25,-99,0,410,1,2,1.63,89,-99
1,1,41,25,-99,0,410,1,3,2.29,89,2
1,1,41,25,-99,0,410,1,4,3.93,96,-99
1,1,41,25,-99,0,410,1,5,4.62,96,1
1,1,41,25,-99,0,410,1,6,6.16,99,-99
1,1,41,25,-99,0,410,1,7,7.01,99,1
1,1,41,26,2,0,368,1,1,0.26,76,3
1,1,41,26,2,0,368,1,2,1.63,87,-99
1,1,41,26,2,0,368,1,3,2.29,90,3
1,1,41,26,2,0,368,1,4,3.93,86,-99
1,1,41,26,2,0,368,1,5,4.62,83,2
1,1,41,26,2,0,368,1,6,6.16,81,-99
1,1,41,26,2,0,368,1,7,7.01,86,4
1,1,41,27,2,1,480,1,1,0.22,101,3
1,1,41,27,2,1,480,1,2,1.57,97,-99
1,1,41,27,2,1,480,1,3,2.32,90,2
1,1,41,27,2,1,480,1,4,3.83,98,-99
1,1,41,27,2,1,480,1,5,4.59,89,3
1,1,41,27,2,1,480,1,6,6.13,103,-99
1,1,41,27,2,1,480,1,7,7.04,102,3
1,1,41,28,2,0,483,1,1,0.22,103,5
1,1,41,28,2,0,483,1,2,1.37,93,-99
1,1,41,28,2,0,483,1,3,2.32,-99,-99
1,1,41,28,2,0,483,1,4,3.83,96,-99
1,1,41,28,2,0,483,1,5,4.59,82,6
1,1,41,28,2,0,483,1,6,6.13,97,-99
1,1,41,28,2,0,483,1,7,7.04,103,3
1,1,41,29,2,0,553,1,1,0.22,107,5
1,1,41,29,2,0,553,1,2,1.37,89,-99
1,1,41,29,2,0,553,1,3,2.32,102,5
1,1,41,29,2,0,553,1,4,3.83,90,-99
1,1,41,29,2,0,553,1,5,4.59,92,5
1,1,41,29,2,0,553,1,6,6.13,100,-99
1,1,41,29,2,0,553,1,7,7.04,94,5
1,1,41,30,-99,0,562,1,1,0.26,97,6
1,1,41,30,-99,0,562,1,2,1.4,86,-99
1,1,41,30,-99,0,562,1,3,2.32,-99,-99
1,1,41,30,-99,0,562,1,4,3.73,-99,-99
1,1,41,30,-99,0,562,1,5,4.59,-99,-99
1,1,41,30,-99,0,562,1,6,6.23,-99,-99
1,1,41,30,-99,0,562,1,7,7.11,-99,-99
1,1,41,31,2,1,525,1,1,0.26,97,5
1,1,41,31,2,1,525,1,2,1.4,80,-99
1,1,41,31,2,1,525,1,3,2.29,99,5
1,1,41,31,2,1,525,1,4,3.83,90,-99
1,1,41,31,2,1,525,1,5,4.62,82,3
1,1,41,31,2,1,525,1,6,6.16,81,-99
1,1,41,31,2,1,525,1,7,7.01,86,5
1,1,41,32,2,0,516,-99,1,0.26,100,2
1,1,41,32,2,0,516,-99,2,1.41,-99,-99
1,1,41,32,2,0,516,-99,3,2.29,89,2
1,1,41,32,2,0,516,-99,4,3.73,-99,-99
1,1,41,32,2,0,516,-99,5,4.62,82,1
1,1,41,32,2,0,516,-99,6,6.16,104,-99
1,1,41,32,2,0,516,-99,7,7.01,92,2
1,1,41,33,2,1,431,1,1,0.26,107,4
1,1,41,33,2,1,431,1,2,1.41,-99,-99
1,1,41,33,2,1,431,1,3,2.32,-99,-99
1,1,41,33,2,1,431,1,4,3.73,-99,-99
1,1,41,33,2,1,431,1,5,4.59,-99,-99
1,1,41,33,2,1,431,1,6,6.23,-99,-99
1,1,41,33,2,1,431,1,7,7.11,-99,-99
1,1,41,34,2,0,534,0,1,0.22,98,4
1,1,41,34,2,0,534,0,2,1.37,101,-99
1,1,41,34,2,0,534,0,3,2.32,95,3
1,1,41,34,2,0,534,0,4,3.83,103,-99
1,1,41,34,2,0,534,0,5,4.59,101,3
1,1,41,34,2,0,534,0,6,6.13,101,-99
1,1,41,34,2,0,534,0,7,7.04,103,4
1,1,41,35,2,0,450,-99,1,0.22,106,4
1,1,41,35,2,0,450,-99,2,1.37,105,-99
1,1,41,35,2,0,450,-99,3,2.32,106,2
1,1,41,35,2,0,450,-99,4,3.83,103,-99
1,1,41,35,2,0,450,-99,5,4.59,108,2
1,1,41,35,2,0,450,-99,6,6.32,97,-99
1,1,41,35,2,0,450,-99,7,7.04,104,2
1,1,41,36,2,1,464,1,1,0.22,96,1
1,1,41,36,2,1,464,1,2,1.37,94,-99
1,1,41,36,2,1,464,1,3,2.32,90,1
1,1,41,36,2,1,464,1,4,3.83,101,-99
1,1,41,36,2,1,464,1,5,4.55,83,2
1,1,41,36,2,1,464,1,6,6.13,80,-99
1,1,41,36,2,1,464,1,7,7.04,91,1
1,1,41,37,-99,1,427,-99,1,0.19,105,1
1,1,41,37,-99,1,427,-99,2,1.77,96,-99
1,1,41,37,-99,1,427,-99,3,2.29,110,3
1,1,41,37,-99,1,427,-99,4,3.73,-99,-99
1,1,41,37,-99,1,427,-99,5,4.75,81,1
1,1,41,37,-99,1,427,-99,6,6.16,96,-99
1,1,41,37,-99,1,427,-99,7,7.11,-99,-99
1,1,41,38,2,1,373,1,1,0.19,107,3
1,1,41,38,2,1,373,1,2,1.63,88,-99
1,1,41,38,2,1,373,1,3,2.29,90,3
1,1,41,38,2,1,373,1,4,3.73,-99,-99
1,1,41,38,2,1,373,1,5,4.62,97,3
1,1,41,38,2,1,373,1,6,6.16,78,-99
1,1,41,38,2,1,373,1,7,7.01,102,3
1,1,41,39,2,0,368,1,1,0.26,92,3
1,1,41,39,2,0,368,1,2,1.4,89,-99
1,1,41,39,2,0,368,1,3,2.29,97,5
1,1,41,39,2,0,368,1,4,3.73,-99,-99
1,1,41,39,2,0,368,1,5,4.75,90,4
1,1,41,39,2,0,368,1,6,6.16,101,-99
1,1,41,39,2,0,368,1,7,7.01,103,5
1,1,41,40,2,0,523,1,1,0.26,100,5
1,1,41,40,2,0,523,1,2,1.4,87,-99
1,1,41,40,2,0,523,1,3,2.29,81,4
1,1,41,40,2,0,523,1,4,3.83,91,-99
1,1,41,40,2,0,523,1,5,4.62,90,5
1,1,41,40,2,0,523,1,6,6.16,104,-99
1,1,41,40,2,0,523,1,7,7.01,100,5
1,1,41,41,2,1,396,1,1,0.26,86,3
1,1,41,41,2,1,396,1,2,1.4,96,-99
1,1,41,41,2,1,396,1,3,2.29,83,2
1,1,41,41,2,1,396,1,4,3.83,92,-99
1,1,41,41,2,1,396,1,5,4.62,81,3
1,1,41,41,2,1,396,1,6,6.16,87,-99
1,1,41,41,2,1,396,1,7,7.01,75,3
1,1,41,42,2,1,443,1,1,0.26,101,4
1,1,41,42,2,1,443,1,2,1.4,98,-99
1,1,41,42,2,1,443,1,3,2.29,80,6
1,1,41,42,2,1,443,1,4,3.83,85,-99
1,1,41,42,2,1,443,1,5,4.62,91,6
1,1,41,42,2,1,443,1,6,6.16,88,-99
1,1,41,42,2,1,443,1,7,7.01,95,5
1,1,41,43,2,0,305,0,1,0.47,-99,-99
1,1,41,43,2,0,305,0,2,1.37,81,-99
1,1,41,43,2,0,305,0,3,2.32,94,4
1,1,41,43,2,0,305,0,4,3.83,107,-99
1,1,41,43,2,0,305,0,5,4.59,96,4
1,1,41,43,2,0,305,0,6,6.13,94,-99
1,1,41,43,2,0,305,0,7,7.04,95,3
1,1,41,44,-99,1,600,-99,1,0.47,-99,-99
1,1,41,44,-99,1,600,-99,2,1.37,98,-99
1,1,41,44,-99,1,600,-99,3,2.32,101,4
1,1,41,44,-99,1,600,-99,4,3.83,110,-99
1,1,41,44,-99,1,600,-99,5,4.59,91,5
1,1,41,44,-99,1,600,-99,6,6.13,96,-99
1,1,41,44,-99,1,600,-99,7,7.04,88,4
2,0,12,45,1,0,448,-99,1,0.68,76,3
2,0,12,45,1,0,448,-99,2,1.41,-99,-99
2,0,12,45,1,0,448,-99,3,3.24,91,3
2,0,12,45,1,0,448,-99,4,3.73,-99,-99
2,0,12,45,1,0,448,-99,5,4.62,91,4
2,0,12,45,1,0,448,-99,6,6.23,-99,-99
2,0,12,45,1,0,448,-99,7,7.27,84,4
2,0,12,46,-99,0,424,1,1,0.47,-99,-99
2,0,12,46,-99,0,424,1,2,1.41,-99,-99
2,0,12,46,-99,0,424,1,3,3.24,97,4
2,0,12,46,-99,0,424,1,4,3.73,-99,-99
2,0,12,46,-99,0,424,1,5,4.62,101,1
2,0,12,46,-99,0,424,1,6,6.23,-99,-99
2,0,12,46,-99,0,424,1,7,7.27,96,1
2,0,12,47,2,1,562,1,1,0.68,100,6
2,0,12,47,2,1,562,1,2,1.41,-99,-99
2,0,12,47,2,1,562,1,3,3.24,123,6
2,0,12,47,2,1,562,1,4,3.73,-99,-99
2,0,12,47,2,1,562,1,5,4.62,119,6
2,0,12,47,2,1,562,1,6,6.23,-99,-99
2,0,12,47,2,1,562,1,7,7.11,-99,-99
2,0,12,48,2,1,558,1,1,0.68,101,2
2,0,12,48,2,1,558,1,2,1.41,-99,-99
2,0,12,48,2,1,558,1,3,3.24,104,1
2,0,12,48,2,1,558,1,4,3.73,-99,-99
2,0,12,48,2,1,558,1,5,4.62,95,3
2,0,12,48,2,1,558,1,6,6.23,-99,-99
2,0,12,48,2,1,558,1,7,7.27,91,1
2,0,12,49,2,1,364,1,1,0.68,102,4
2,0,12,49,2,1,364,1,2,1.41,-99,-99
2,0,12,49,2,1,364,1,3,3.24,99,1
2,0,12,49,2,1,364,1,4,3.73,-99,-99
2,0,12,49,2,1,364,1,5,4.62,97,3
2,0,12,49,2,1,364,1,6,6.23,-99,-99
2,0,12,49,2,1,364,1,7,7.11,-99,-99
2,0,12,50,2,1,511,1,1,0.68,97,4
2,0,12,50,2,1,511,1,2,1.41,-99,-99
2,0,12,50,2,1,511,1,3,3.24,96,3
2,0,12,50,2,1,511,1,4,3.73,-99,-99
2,0,12,50,2,1,511,1,5,4.62,101,5
2,0,12,50,2,1,511,1,6,6.23,-99,-99
2,0,12,50,2,1,511,1,7,7.11,-99,-99
2,0,12,51,2,1,518,1,1,0.68,96,2
2,0,12,51,2,1,518,1,2,1.41,-99,-99
2,0,12,51,2,1,518,1,3,3.24,89,1
2,0,12,51,2,1,518,1,4,3.73,-99,-99
2,0,12,51,2,1,518,1,5,4.62,83,2
2,0,12,51,2,1,518,1,6,6.23,-99,-99
2,0,12,51,2,1,518,1,7,7.11,-99,-99
2,0,12,52,2,1,450,1,1,0.68,97,2
2,0,12,52,2,1,450,1,2,1.41,-99,-99
2,0,12,52,2,1,450,1,3,3.24,92,4
2,0,12,52,2,1,450,1,4,3.73,-99,-99
2,0,12,52,2,1,450,1,5,4.62,96,5
2,0,12,52,2,1,450,1,6,6.23,-99,-99
2,0,12,52,2,1,450,1,7,7.11,98,5
2,0,12,53,-99,0,509,1,1,0.68,96,3
2,0,12,53,-99,0,509,1,2,1.41,-99,-99
2,0,12,53,-99,0,509,1,3,3.21,114,5
2,0,12,53,-99,0,509,1,4,3.73,-99,-99
2,0,12,53,-99,0,509,1,5,4.62,99,3
2,0,12,53,-99,0,509,1,6,6.23,-99,-99
2,0,12,53,-99,0,509,1,7,7.11,-99,-99
2,0,12,54,2,0,448,1,1,0.68,99,5
2,0,12,54,2,0,448,1,2,1.41,-99,-99
2,0,12,54,2,0,448,1,3,3.24,99,4
2,0,12,54,2,0,448,1,4,3.73,-99,-99
2,0,12,54,2,0,448,1,5,4.62,98,3
2,0,12,54,2,0,448,1,6,6.23,-99,-99
2,0,12,54,2,0,448,1,7,7.11,-99,-99
2,0,12,55,2,0,427,1,1,0.68,88,1
2,0,12,55,2,0,427,1,2,1.41,-99,-99
2,0,12,55,2,0,427,1,3,3.21,112,3
2,0,12,55,2,0,427,1,4,3.73,-99,-99
2,0,12,55,2,0,427,1,5,4.62,102,3
2,0,12,55,2,0,427,1,6,6.23,-99,-99
2,0,12,55,2,0,427,1,7,7.27,97,3
2,0,12,56,2,0,511,1,1,0.68,108,6
2,0,12,56,2,0,511,1,2,1.41,-99,-99
2,0,12,56,2,0,511,1,3,3.21,102,6
2,0,12,56,2,0,511,1,4,3.73,-99,-99
2,0,12,56,2,0,511,1,5,4.59,101,6
2,0,12,56,2,0,511,1,6,6.23,-99,-99
2,0,12,56,2,0,511,1,7,7.11,92,6
2,0,12,57,2,1,537,1,1,0.68,106,3
2,0,12,57,2,1,537,1,2,1.41,-99,-99
2,0,12,57,2,1,537,1,3,3.21,110,3
2,0,12,57,2,1,537,1,4,3.73,-99,-99
2,0,12,57,2,1,537,1,5,4.59,113,4
2,0,12,57,2,1,537,1,6,6.23,-99,-99
2,0,12,57,2,1,537,1,7,7.11,112,4
2,0,12,58,2,0,527,1,1,0.68,107,2
2,0,12,58,2,0,527,1,2,1.41,-99,-99
2,0,12,58,2,0,527,1,3,3.21,102,3
2,0,12,58,2,0,527,1,4,3.73,-99,-99
2,0,12,58,2,0,527,1,5,4.59,-99,-99
2,0,12,58,2,0,527,1,6,6.23,-99,-99
2,0,12,58,2,0,527,1,7,7.11,-99,-99
2,0,12,59,2,1,509,1,1,0.68,86,6
2,0,12,59,2,1,509,1,2,1.41,-99,-99
2,0,12,59,2,1,509,1,3,3.21,105,4
2,0,12,59,2,1,509,1,4,3.73,-99,-99
2,0,12,59,2,1,509,1,5,4.59,93,6
2,0,12,59,2,1,509,1,6,6.23,-99,-99
2,0,12,59,2,1,509,1,7,7.11,103,6
2,0,12,60,2,1,436,1,1,0.68,97,6
2,0,12,60,2,1,436,1,2,1.41,-99,-99
2,0,12,60,2,1,436,1,3,3.21,99,4
2,0,12,60,2,1,436,1,4,3.73,-99,-99
2,0,12,60,2,1,436,1,5,4.59,101,3
2,0,12,60,2,1,436,1,6,6.23,-99,-99
2,0,12,60,2,1,436,1,7,7.11,114,2
2,0,12,61,2,1,429,1,1,0.68,102,6
2,0,12,61,2,1,429,1,2,1.41,-99,-99
2,0,12,61,2,1,429,1,3,3.21,95,6
2,0,12,61,2,1,429,1,4,3.73,-99,-99
2,0,12,61,2,1,429,1,5,4.59,103,6
2,0,12,61,2,1,429,1,6,6.23,-99,-99
2,0,12,61,2,1,429,1,7,7.11,-99,-99
2,0,12,62,2,1,-99,-99,1,1.5,101,5
2,0,12,62,2,1,-99,-99,2,1.41,-99,-99
2,0,12,62,2,1,-99,-99,3,2.32,-99,-99
2,0,12,62,2,1,-99,-99,4,3.73,-99,-99
2,0,12,62,2,1,-99,-99,5,4.59,-99,-99
2,0,12,62,2,1,-99,-99,6,6.23,-99,-99
2,0,12,62,2,1,-99,-99,7,7.11,-99,-99
2,0,12,63,2,1,422,1,1,0.68,100,6
2,0,12,63,2,1,422,1,2,1.41,-99,-99
2,0,12,63,2,1,422,1,3,3.21,101,6
2,0,12,63,2,1,422,1,4,3.73,-99,-99
2,0,12,63,2,1,422,1,5,4.59,98,6
2,0,12,63,2,1,422,1,6,6.23,-99,-99
2,0,12,63,2,1,422,1,7,7.11,-99,-99
2,0,12,64,2,1,196,1,1,0.68,84,3
2,0,12,64,2,1,196,1,2,1.41,-99,-99
2,0,12,64,2,1,196,1,3,3.21,91,2
2,0,12,64,2,1,196,1,4,3.73,-99,-99
2,0,12,64,2,1,196,1,5,4.59,81,3
2,0,12,64,2,1,196,1,6,6.23,-99,-99
2,0,12,64,2,1,196,1,7,7.11,91,4
2,0,12,65,2,0,506,1,1,0.68,101,4
2,0,12,65,2,0,506,1,2,1.41,-99,-99
2,0,12,65,2,0,506,1,3,3.21,100,5
2,0,12,65,2,0,506,1,4,3.73,-99,-99
2,0,12,65,2,0,506,1,5,4.59,108,4
2,0,12,65,2,0,506,1,6,6.23,-99,-99
2,0,12,65,2,0,506,1,7,7.11,109,4
2,0,12,66,2,0,375,1,1,0.68,91,4
2,0,12,66,2,0,375,1,2,1.41,-99,-99
2,0,12,66,2,0,375,1,3,3.21,100,4
2,0,12,66,2,0,375,1,4,3.73,-99,-99
2,0,12,66,2,0,375,1,5,4.59,107,4
2,0,12,66,2,0,375,1,6,6.23,-99,-99
2,0,12,66,2,0,375,1,7,7.11,-99,-99
2,0,12,67,2,1,319,0,1,0.68,96,6
2,0,12,67,2,1,319,0,2,1.41,-99,-99
2,0,12,67,2,1,319,0,3,3.21,96,5
2,0,12,67,2,1,319,0,4,3.73,-99,-99
2,0,12,67,2,1,319,0,5,4.59,97,4
2,0,12,67,2,1,319,0,6,6.23,-99,-99
2,0,12,67,2,1,319,0,7,7.11,85,6
2,0,12,68,2,1,455,1,1,0.68,100,2
2,0,12,68,2,1,455,1,2,1.41,-99,-99
2,0,12,68,2,1,455,1,3,3.21,106,1
2,0,12,68,2,1,455,1,4,3.73,-99,-99
2,0,12,68,2,1,455,1,5,4.59,102,2
2,0,12,68,2,1,455,1,6,6.23,-99,-99
2,0,12,68,2,1,455,1,7,7.11,109,2
2,0,12,69,2,1,392,1,1,0.68,97,4
2,0,12,69,2,1,392,1,2,1.41,-99,-99
2,0,12,69,2,1,392,1,3,3.21,99,3
2,0,12,69,2,1,392,1,4,3.73,-99,-99
2,0,12,69,2,1,392,1,5,4.59,82,1
2,0,12,69,2,1,392,1,6,6.23,-99,-99
2,0,12,69,2,1,392,1,7,7.11,97,2
2,0,12,70,2,1,424,1,1,0.68,96,5
2,0,12,70,2,1,424,1,2,1.41,-99,-99
2,0,12,70,2,1,424,1,3,3.21,104,5
2,0,12,70,2,1,424,1,4,3.73,-99,-99
2,0,12,70,2,1,424,1,5,4.59,99,5
2,0,12,70,2,1,424,1,6,6.23,-99,-99
2,0,12,70,2,1,424,1,7,7.11,91,6
2,0,12,71,-99,1,221,1,1,0.65,76,3
2,0,12,71,-99,1,221,1,2,1.41,-99,-99
2,0,12,71,-99,1,221,1,3,3.24,88,2
2,0,12,71,-99,1,221,1,4,3.73,-99,-99
2,0,12,71,-99,1,221,1,5,4.59,-99,-99
2,0,12,71,-99,1,221,1,6,6.23,-99,-99
2,0,12,71,-99,1,221,1,7,7.11,-99,-99
2,0,12,72,2,1,415,1,1,0.68,101,5
2,0,12,72,2,1,415,1,2,1.41,-99,-99
2,0,12,72,2,1,415,1,3,3.24,102,5
2,0,12,72,2,1,415,1,4,3.73,-99,-99
2,0,12,72,2,1,415,1,5,4.59,90,5
2,0,12,72,2,1,415,1,6,6.23,-99,-99
2,0,12,72,2,1,415,1,7,7.11,-99,-99
2,0,12,73,2,1,333,1,1,0.47,-99,-99
2,0,12,73,2,1,333,1,2,1.41,-99,-99
2,0,12,73,2,1,333,1,3,3.24,81,1
2,0,12,73,2,1,333,1,4,3.73,-99,-99
2,0,12,73,2,1,333,1,5,4.62,90,1
2,0,12,73,2,1,333,1,6,6.23,-99,-99
2,0,12,73,2,1,333,1,7,7.11,-99,-99
2,0,12,74,2,1,480,1,1,0.68,104,5
2,0,12,74,2,1,480,1,2,1.41,-99,-99
2,0,12,74,2,1,480,1,3,3.24,116,6
2,0,12,74,2,1,480,1,4,3.73,-99,-99
2,0,12,74,2,1,480,1,5,4.62,111,5
2,0,12,74,2,1,480,1,6,6.23,-99,-99
